"","Year","Area","Street","Street.2"
"4433",2012,"Solihull","Apres  Solihull  Town  Centre","Apres Solihull Town Centre"
"4434",2012,"Solihull","Aspen  Dr  CWTC","Aspen Dr CWTC"
"4435",2012,"Solihull","Bham  International","Bham International"
"4436",2012,"Solihull","Bham  International","Bham International"
"4437",2012,"Solihull","BHX","BHX"
"4438",2012,"Solihull","BHX","BHX"
"4439",2012,"Solihull","bhx","bhx"
"4440",2012,"Solihull","BHX          Terminal  1","BHX Â‰Ã›Âê Terminal 1"
"4441",2012,"Solihull","Birch  Croft","Birch Croft"
"4442",2012,"Solihull","birmingham  airport","birmingham airport"
"4443",2012,"Solihull","Birmingham  International    Airport","Birmingham International  Airport"
"4444",2012,"Solihull"," Blossomfield  Road   Solihull"," Blossomfield Road, Solihull"
"4445",2012,"Solihull","Boldmere  Gate","Boldmere Gate"
"4446",2012,"Solihull","bosworth  drive","bosworth drive"
"4447",2012,"Solihull","bp  warwick  rd  olton","bp warwick rd olton"
"4448",2012,"Solihull"," Bradford  Road   Castle  Brom"," Bradford Road, Castle Brom"
"4449",2012,"Solihull","burges","burges"
"4450",2012,"Solihull","burges","burges"
"4451",2012,"Solihull","Campden  Green","Campden Green"
"4452",2012,"Solihull","chapelhouse  rd","chapelhouse rd"
"4453",2012,"Solihull","chester  rd","chester rd"
"4454",2012,"Solihull","chester  rd","chester rd"
"4455",2012,"Solihull","chester  rd","chester rd"
"4456",2012,"Solihull"," Chester  Road   Castlebromwich"," Chester Road, Castlebromwich"
"4457",2012,"Solihull"," chester  road   kingshurst"," chester road, kingshurst"
"4458",2012,"Solihull"," Churchill  Road   Solihull"," Churchill Road, Solihull"
"4459",2012,"Solihull","Clopton  Crescent","Clopton Crescent"
"4460",2012,"Solihull","Clopton  Crescent","Clopton Crescent"
"4461",2012,"Solihull"," cooks  lane   chelmsley  wood"," cooks lane, chelmsley wood"
"4462",2012,"Solihull","drury  lane","drury lane"
"4463",2012,"Solihull"," Drury  Lane   Solihull "," Drury Lane ,Solihull."
"4464",2012,"Solihull","Farthings  PH      Green  Lane","Farthings PH   Green Lane"
"4465",2012,"Solihull"," Forth  Drive   Chelmsley  Wood"," Forth Drive, Chelmsley Wood"
"4466",2012,"Solihull"," glebe  road   solihull"," glebe road, solihull"
"4467",2012,"Solihull"," Green  lane     Shirley"," Green lane , Shirley"
"4468",2012,"Solihull"," Greville  Pub   Solihull   Birmingham"," Greville Pub, Solihull, Birmingham"
"4469",2012,"Solihull","harvester  pub  solihull","harvester pub solihull"
"4470",2012,"Solihull","heaton  rd  solihull","heaton rd solihull"
"4471",2012,"Solihull","helmsford  Drive","helmsford Drive"
"4472",2012,"Solihull","Helmswood  Drive","Helmswood Drive"
"4473",2012,"Solihull","High  St  Knowle","High St Knowle"
"4474",2012,"Solihull","high  st  solihull","high st solihull"
"4475",2012,"Solihull","high  st  solihull","high st solihull"
"4476",2012,"Solihull","High  St  Solihull","High St Solihull"
"4477",2012,"Solihull","High  St  Solihull","High St Solihull"
"4478",2012,"Solihull"," High  St   Solihull"," High St, Solihull"
"4479",2012,"Solihull"," high  st   solihull"," high st, solihull"
"4480",2012,"Solihull"," High  St   Solihull"," High St, Solihull"
"4481",2012,"Solihull","High  Street","High Street"
"4482",2012,"Solihull","High  Street","High Street"
"4483",2012,"Solihull","High  Street","High Street"
"4484",2012,"Solihull","High  Street","High Street"
"4485",2012,"Solihull","High  Street","High Street"
"4486",2012,"Solihull","High  street    OS  Hogs  Head","High street  OS Hogs Head"
"4487",2012,"Solihull"," High  Street     Solihull"," High Street , Solihull"
"4488",2012,"Solihull","High  Street  Solihull","High Street Solihull"
"4489",2012,"Solihull","High  Street  Solihull","High Street Solihull"
"4490",2012,"Solihull","High  Street  Solihull","High Street Solihull"
"4491",2012,"Solihull"," high  street   solihull"," high street, solihull"
"4492",2012,"Solihull","Homer  Road","Homer Road"
"4493",2012,"Solihull","homer  road","homer road"
"4494",2012,"Solihull","homer  road  solihull","homer road solihull"
"4495",2012,"Solihull","Hurst  Lane  north  J/W  Green  Lane","Hurst Lane north J/W Green Lane"
"4496",2012,"Solihull"," Kilcote  Road   Shirley"," Kilcote Road, Shirley"
"4497",2012,"Solihull","Knowle  Park","Knowle Park"
"4498",2012,"Solihull"," Lode  Lane   Solihull   Birmingham"," Lode Lane, Solihull, Birmingham"
"4499",2012,"Solihull","London  Road","London Road"
"4500",2012,"Solihull","M42","M42"
"4501",2012,"Solihull","Mc  Donalds  High  St  Solihull","Mc Donalds High St Solihull"
"4502",2012,"Solihull","mell  square","mell square"
"4503",2012,"Solihull"," Mortons   Dickens  heath   Solihull"," Mortons, Dickens heath, Solihull"
"4504",2012,"Solihull","NEC","NEC"
"4505",2012,"Solihull"," o/s  bangor  house   forth  drive   chelmsley  wood"," o/s bangor house, forth drive, chelmsley wood"
"4506",2012,"Solihull"," o/s  hoggs  head  PH   Poplar  Road   Solihull"," o/s hoggs head PH, Poplar Road, Solihull"
"4507",2012,"Solihull","O/S  Hoggs  head  Poplar  Way  solihull","O/S Hoggs head Poplar Way solihull"
"4508",2012,"Solihull"," o/s  Kings  High  St   Solihull"," o/s Kings High St, Solihull"
"4509",2012,"Solihull"," o/s  Kings   Solihull"," o/s Kings, Solihull"
"4510",2012,"Solihull"," O/S  LANGLEY  HALL  SOCIAL  CLUB   LANGLEY  HALL  RD   OLTON"," O/S LANGLEY HALL SOCIAL CLUB, LANGLEY HALL RD, OLTON"
"4511",2012,"Solihull","O/S  TOuchwood  Centre  Poplar  Road  Solihull","O/S TOuchwood Centre Poplar Road Solihull"
"4512",2012,"Solihull","Olton  Railway  Station","Olton Railway Station"
"4513",2012,"Solihull","Olton  Tavern","Olton Tavern"
"4514",2012,"Solihull"," OS  Assembly  Rooms   Poplar  Road   Solihull"," OS Assembly Rooms, Poplar Road, Solihull"
"4515",2012,"Solihull"," OS  Masons  PH   High  Street  Solihull"," OS Masons PH, High Street Solihull"
"4516",2012,"Solihull","OS  Solihull  Hospital","OS Solihull Hospital"
"4517",2012,"Solihull","OS  Solihull  Hospital","OS Solihull Hospital"
"4518",2012,"Solihull","OS  Solihull  Hospital","OS Solihull Hospital"
"4519",2012,"Solihull","Outside  the  Waterside  Bar","Outside the Waterside Bar"
